,Name,Categories,Description,Tag,FirstDetected,LastDetected,IsPremium,Link,Parent
17,jQuery,['JavaScript Library'],"JQuery is a fast, concise, JavaScript Library that simplifies how you traverse HTML documents, handle events, perform animations, and add Ajax interactions to your web pages. jQuery is designed to change the way that you write JavaScript.",javascript,1320584400000,1636182000000,no,http://jquery.com,jQuery
18,jQuery ScrollTo,"['jQuery Plugin', 'UI']",An overloaded scrolling function for jquery.,javascript,1320584400000,1333634400000,no,https://github.com/flesler/jquery.scrollTo,jQuery
19,RSS,,"A family of web feed formats used to publish frequently updated content such as blog entries, news headlines or podcasts.",feeds,1320584400000,1636444800000,no,http://en.wikipedia.org/wiki/RSS_(file_format),
20,SWFObject,,SWFObject is a small Javascript file used for embedding Adobe Flash content. The script can detect the Flash plug-in in all major web browsers (on Mac and PC) and is designed to make embedding Flash movies as easy as possible.,javascript,1320584400000,1336744800000,no,http://blog.deconcept.com/swfobject/,
21,Matomo,"['Audience Measurement', 'Conversion Optimization', 'Site Optimization']","Matomo is an open source web analytics software. It gives interesting reports on your website visitors, your popular pages, the search engines keywords they used, the language they speak and so much more. Previously known as Piwik Web Analytics.",analytics,1320584400000,1636444800000,no,http://matomo.org,
22,nginx,,nginx [engine x] is a HTTP server and mail proxy server written by Igor Sysoev.,Web Server,1320584400000,1636182000000,no,http://nginx.net/,
23,PHP,,PHP is a widely used general-purpose scripting language that is especially suited for Web development and can be embedded into HTML.,framework,1320584400000,1633158000000,no,http://www.php.net,
24,Debian,,Debian is a free operating system (OS) for your computer.,Server,1320584400000,1636182000000,no,http://www.debian.org,
25,Internet AG,['German hosting'],Internet AG provides enterprise services and is based in Germany.,hosting,1345730400000,1636268400000,no,http://inet.de,
26,Dublin Core,,The website contains dublin core meta data extensions.,feeds,1391727600000,1636444800000,no,http://dublincore.org,
27,Modernizr,['Compatibility'],Modernizr allows you to target specific browser functionality in your stylesheet.,javascript,1391727600000,1636182000000,no,http://www.modernizr.com,
28,Apache,,Apache has been the most popular web server on the Internet since April 1996.,Web Server,1409785200000,1636182000000,no,http://httpd.apache.org/,
29,jQuery 1.8.2,,jQuery version 1.8.2,javascript,1416700800000,1416700800000,no,http://blog.jquery.com/2012/09/20/jquery-1-8-2-released/,jQuery
30,JW Player,['Video Players'],The JW Player has evolved through the history of online video since the time Jeroen wrote the first version in 2005. The experience we have developed over those years are built into the JW Player.,media,1416700800000,1632553200000,no,http://www.longtailvideo.com/players/,
31,Google Font API,['Fonts'],The Google Font API helps you add web fonts to any web page.,widgets,1430953200000,1612220400000,no,https://fonts.google.com,
32,Twitter CDN,,"This page contains content sourced from the Twitter CDN, either by the use of Widgets or linking to image content on twimg.com currently hosted by Akamai and Amazon.",cdn,1444782094228,1509922800000,no,http://twitter.com,
33,Viewport Meta,,This page uses the viewport meta tag which means the content may be optimized for mobile content.,mobile,1446678000000,1636444800000,no,https://developers.google.com/speed/docs/insights/ConfigureViewport,
34,Euro,['Currency'],The website uses the € symbol on its website - meaning it may accept payment in Euros.,payment,1448492400000,1636444800000,no,https://en.wikipedia.org/wiki/Euro,
35,Pound Sterling,['Currency'],The website uses the £ symbol on its website - meaning it may accept payment in this British currency.,payment,1451516400000,1615017600000,no,https://en.wikipedia.org/wiki/Pound_sign,
36,nginx 1.8,,nginx version 1.8.*,Web Server,1456291089575,1464822000000,no,http://nginx.org/en/CHANGES-1.8,nginx
37,Clickheat,,Javascript app that detects where users click and logs them to a clickheat server setup by the user.,analytics,1458081907625,1546297200000,no,http://www.labsmedia.com/clickheat/,
38,bxSlider,"['jQuery Plugin', 'Slider', 'UI']",Response jQuery Content Slider,javascript,1467241200000,1554073200000,no,http://bxslider.com/,
39,jQuery CDN,,The jQuery Amazon S3 Content Delivery Network,cdn,1469055600000,1605394800000,no,http://blog.jquery.com/2008/11/19/cloudfront-cdn-for-jquery/,
40,YouTube,"['Live Stream / Webcast', 'Online Video Platform', 'Social Video Platform']",Embedded videos from YouTube.,media,1470783600000,1621839600000,no,http://youtube.com,
41,DoubleClick.Net,,"DoubleClick enables agencies, marketers and publishers to work together successfully and profit from their digital marketing investments.",ads,1470783600000,1526943600000,no,http://www.doubleclick.com,
42,Parsley.js,,Javascript forms validation script.,javascript,1478646000000,1589583600000,no,http://parsleyjs.org,
43,Apple Mobile Web Clips Icon,,"This page contains an icon for iPhone, iPad and iTouch devices.",mobile,1486594800000,1636182000000,no,http://developer.apple.com/library/iOS/#documentation/AppleApplications/Reference/SafariWebContent/ConfiguringWebApplications/ConfiguringWebApplications.html,
44,GStatic Google Static Content,,Google has off-loaded static content (Javascript/Images/CSS) to a different domain name in an effort to reduce bandwidth usage and increase network performance for the end user.,cdn,1488841200000,1635145200000,no,https://google.com,
45,Starfield Technologies,['Root Authority'],Certificate provided by Starfield Technologies,ssl,1493679600000,1589583600000,no,http://starfieldtech.com,
46,WhatsApp,,WhatsApp protocol links and SMS API.,widgets,1494543600000,1599634800000,no,https://www.whatsapp.com,
47,PrimeBox CookieBar,['Privacy Compliance'],"The Cookie Bar plugin creates a small bar at the top or bottom of the website with a short message about cookies and accept, decline, and privacy policy buttons.",widgets,1495753200000,1589583600000,no,https://www.primebox.co.uk/projects/jquery-cookiebar/,
48,German,,Website content is written in German.,language,1496358000000,1636444800000,no,http://de.wikipedia.org,
49,Apple Mobile Web App Capable,,Launches a web application for Safari on iOS in full-screen mode to look like a native application. ,mobile,1498172400000,1636182000000,no,http://developer.apple.com/library/safari/#documentation/appleapplications/reference/SafariHTMLRef/Articles/MetaTags.html,
50,IPhone / Mobile Compatible,,The website contains code that allows the page to support IPhone / Mobile Content.,mobile,1498172400000,1636444800000,no,http://apple.com,
51,Apple Mobile Web App Status Bar Style,,Minimizes the status bar that is displayed at the top of the screen on iOS.,mobile,1498172400000,1636182000000,no,http://developer.apple.com/library/iOS/#documentation/AppleApplications/Reference/SafariWebContent/ConfiguringWebApplications/ConfiguringWebApplications.html,
52,LESS,['Framework'],"LESS extends CSS with dynamic behavior such as variables, mixins, operations and functions.",javascript,1498172400000,1504306800000,no,http://lesscss.org/,
53,Facebook for Websites,,Allows a user to make a website more sociable and connected with integrations from the hugely popular Facebook website.,javascript,1500591600000,1506207600000,no,http://developers.facebook.com/,
54,Facebook SDK,," JavaScript SDK enables you to access all of the features of the Graph API via JavaScript, and it provides a rich set of client-side functionality for authentication and sharing. It differs from Facebook Connect.",javascript,1500591600000,1506207600000,no,http://developers.facebook.com/docs/reference/javascript/,
55,Slick JS,['Animation'],Fully responsive carousel library.,javascript,1504566000000,1506207600000,no,http://kenwheeler.github.io/slick,
56,Getty Images,['Image Provider'],This website has images that may have been sourced from Getty Images.,widgets,1507244400000,1635145200000,no,http://gettyimages.com,
57,SSL by Default,,The website redirects traffic to an HTTPS/SSL version by default.,ssl,1511823600000,1636268400000,no,http://trends.builtwith.com/ssl,
58,Shutterstock,['Image Provider'],Images on this website may have been sourced from Shutterstock.,widgets,1526079600000,1526079600000,no,http://shutterstock.com,
59,WebEx Panel,,WebEx system.,widgets,1529017200000,1576450800000,no,http://webex.com,
60,Gatsby JS,,Modern website and web apps generator for React.,framework,1554505200000,1636444800000,no,https://www.gatsbyjs.org/,
61,Unsplash,['Image Provider'],Free photo service.,widgets,1554505200000,1613030400000,no,https://unsplash.com,
62,Netlify,,Netlify is a platform that automates your code to create web sites.,cms,1554505200000,1636444800000,yes,https://www.netlify.com/,
63,Ruby on Rails Token,,Ruby on Rails is an open-source web framework that is optimized for programmer happiness and sustainable productivity. Note that Ruby on Rails has two detection techniques and this is one of them.,framework,1554505200000,1636182000000,no,http://www.rubyonrails.org/,
64,The Action Network,['Feedback Forms and Surveys'],Non profit organization advocacy tools.,widgets,1554505200000,1632553200000,yes,https://actionnetwork.org,
65,Webpack,,webpack takes modules with dependencies and generates static assets representing those modules.,javascript,1554505200000,1636268400000,no,http://webpack.github.io/,
66,lodash,['JavaScript Library'],Lo-dash is an alternative and a drop-in replacement for Underscore.js.,javascript,1554505200000,1636268400000,no,http://lodash.com/,
67,JSON 3,['Framework'],JSON 3 is a modern JSON implementation compatible with a variety of JavaScript platforms.,javascript,1554505200000,1606809600000,no,https://bestiejs.github.io/json3/,
68,yepnope,,yepnope is an asynchronous conditional resource loader that allows you to load only the scripts that your users need.,javascript,1554505200000,1632553200000,no,http://yepnopejs.com/,
69,core-js,['Framework'],Modular standard library for JavaScript.,javascript,1554505200000,1636268400000,no,https://github.com/zloirock/core-js,
70,Google Cloud,['Cloud Hosting'],Website hosted on Google Cloud Platform - includes Google Compute Engine.,hosting,1554505200000,1636268400000,no,https://cloud.google.com,
71,Google,"['Cloud PaaS', 'US hosting']",Site hosted on Google infrastructure.,hosting,1554505200000,1636268400000,no,http://google.com,
72,LetsEncrypt,['Root Authority'],Let’s Encrypt is a free open Certificate Authority.,ssl,1554505200000,1636444800000,no,https://letsencrypt.org,
73,Amazon S3 CDN,,Amazon S3 is storage for the Internet. It is designed to make web-scale computing easier for developers.,cdns,1555455600000,1636268400000,no,http://aws.amazon.com/s3/,
74,Preact JS,['JavaScript Library'],Fast 3kB alternative to React,javascript,1558566000000,1636268400000,no,https://preactjs.com,
75,Babel,['Framework'],Babel is a JavaScript compiler.,javascript,1558566000000,1592002800000,no,https://babeljs.io/,
76,Impressum,,This page has a link to an 'Impressum' page which is required under German law for German websites.,link,1562367600000,1636444800000,no,https://kb.builtwith.com/special-reports/link-tracking/,
77,Innocraft Cloud,,All in one analytics package from Matomo.,analytics,1566514800000,1636444800000,no,https://www.innocraft.cloud/,
78,Browser-Update,,A service that provides the opportunity to inform your visitors unobtrusively to switch to a newer browser.,widgets,1570921200000,1632553200000,no,http://browser-update.org/,
79,Mapbox,['Maps'],Premium map provider.,mapping,1578351600000,1578351600000,maybe,http://www.mapbox.com,
80,React,['JavaScript Library'],A JavaScript library for building user interfaces from Facebook.,javascript,1581030000000,1636268400000,no,https://reactjs.org/,
81,Digital Ocean,"['US hosting', 'VPS Hosting']",SSD VPS hosting environment.,hosting,1589065200000,1636268400000,no,http://www.digitalocean.com/,
82,Gatsby,['WordPress Theme'],Gatsby is a responsive WordPress theme focused on readability with a minimalist design by WPStash.,framework,1591052400000,1633158000000,no,https://wordpress.org/themes/gatsby/,
83,Japanese Yen,['Currency'],The website uses the ¥ symbol on its website - meaning it may accept payment in this Japanese currency.,payment,1597302000000,1615017600000,no,https://en.wikipedia.org/wiki/Japanese_yen,
84,Google Cloud Oregon,,Google Cloud hosted in Oregon us-west1 Region.,hosting,1609920000000,1636268400000,no,https://cloud.google.com,Google Cloud
85,Amazon,"['Cloud Hosting', 'Cloud PaaS']",This site is hosted on Amazon AWS EC2 Infrastructure.,hosting,1609920000000,1636268400000,no,http://aws.amazon.com,
86,Amazon California Region,['US hosting'],Amazon Hosted EC2 Instances in California,hosting,1609920000000,1631257200000,no,http://aws.amazon.com,Amazon
87,Amazon Frankfurt Region,['German hosting'],"Amazon Hosted EC2 Instances in Frankfurt, Germany.",hosting,1611648000000,1632553200000,no,http://aws.amazon.com,Amazon
88,Matomo Cloud,,Cloud hosted version of Matomo analytics.,analytics,1610784000000,1636444800000,yes,https://matomo.org/matomo-cloud/,Matomo
89,Amazon Virginia Region,['US hosting'],Amazon Hosted EC2 Instances in Virginia,hosting,1614672000000,1636268400000,no,http://aws.amazon.com,Amazon
90,Copyright Infringement,,The site has had more than 10 successful copyright takedown requests since 2011.,copyright,1628406000000,1636358400000,no,https://kb.builtwith.com/special-reports/copyright-infringement/,
91,GeoTrust SSL,['Root Authority'],Certificate provided by GeoTrust.,ssl,1629702000000,1636182000000,no,http://geotrust.com,
92,DigiCert SSL,['Root Authority'],Certificate provided by DigiCert.,ssl,1629702000000,1636182000000,no,http://www.digicert.com/,
93,Intersection Observer,,API that can be used to understand the visibility and position of DOM elements relative to a containing element or to the top-level viewport.,javascript,1632553200000,1636268400000,no,https://www.w3.org/TR/intersection-observer/,
94,Next.js,,React.js framework for static site generator apps. Owned by Vercel.,framework,1632553200000,1632553200000,no,https://nextjs.org/,
