,Name,Categories,Description,Tag,FirstDetected,LastDetected,IsPremium,Link,Parent
38,Facebook Domain Insights,['Social Management'],This website contains tracking information that allows admins to see Facebook Insights out of Facebook to this domain.,analytics,1285884000000,1454972400000,no,http://www.facebook.com/insights/,
39,Facebook Like,['Social Sharing'],"Allows users to Like items they find on the web, similar to how you Like items within Facebook.",widgets,1285884000000,1628060400000,no,http://developers.facebook.com/docs/reference/plugins/like,
40,Facebook for Websites,,Allows a user to make a website more sociable and connected with integrations from the hugely popular Facebook website.,javascript,1285884000000,1636268400000,no,http://developers.facebook.com/,
41,Google Adsense for Search,,Adding the Google search box to your website puts our search engine at your visitors' fingertips. And combining search with AdSense puts Google's base of advertisers to work for your bottom line.,ads,1256248800000,1333634400000,no,http://www.google.com/adsense/ws-overview,Google Adsense
42,Facebook SDK,," JavaScript SDK enables you to access all of the features of the Graph API via JavaScript, and it provides a rich set of client-side functionality for authentication and sharing. It differs from Facebook Connect.",javascript,1285884000000,1636268400000,no,http://developers.facebook.com/docs/reference/javascript/,
43,Apache,,Apache has been the most popular web server on the Internet since April 1996.,Web Server,1315144800000,1628060400000,no,http://httpd.apache.org/,
44,Google Apps for Business,['Business Email Hosting'],"Web-based email, calendar, and documents for teams. Renamed to Google Apps for Work, but now known as G Suite from Google Cloud.",mx,1315749600000,1636268400000,no,http://www.google.com/a,
45,Nexen Services,['French hosting'],Open source enterprise hosting solutions.,hosting,1345730400000,1455145200000,no,http://www.nexenservices.com,
46,StatCounter,['Visitor Count Tracking'],"The website uses StatCounter a free yet reliable invisible web tracker, highly configurable hit counter and real-time detailed web stats.",analytics,1388703600000,1628060400000,no,http://www.statcounter.com/,
47,Krux Digital,['Advertiser Tracking'],"Captures, connects and monetize consumer data.",analytics,1391727600000,1409180400000,yes,http://kruxdigital.com/,
48,Raphael,['UI'],Raphaël is a small JavaScript library that  helps with vector graphics on the web.,javascript,1389481200000,1454972400000,no,http://raphaeljs.com/,
49,yepnope,,yepnope is an asynchronous conditional resource loader that allows you to load only the scripts that your users need.,javascript,1392332400000,1623481200000,no,http://yepnopejs.com/,
50,SPF,,The Sender Policy Framework is an open standard specifying a technical method to prevent sender address forgery.,mx,1397084400000,1636268400000,no,http://www.openspf.org/,
51,Twitter Timeline,,"Add your tweets, favourites or searches as a timeline to the website.",widgets,1403046000000,1628060400000,no,http://twitter.com/settings/widgets,
52,timeago,['jQuery Plugin'],Timeago is a jQuery plugin that makes it easy to support automatically updating fuzzy timestamps.,javascript,1403046000000,1436400000000,no,http://timeago.yarp.com/,
53,Google API,,The website uses some form of Google APIs to provide interaction with the many API's Google Providers.,javascript,1405296000000,1636268400000,no,http://code.google.com,
54,Drupal 7,,Version 7 of Drupal.,cms,1406761200000,1455096841771,no,http://www.drupal.org/drupal-7.0,Drupal
55,Apple Mobile Web App Capable,,Launches a web application for Safari on iOS in full-screen mode to look like a native application. ,mobile,1413763200000,1635145200000,no,http://developer.apple.com/library/safari/#documentation/appleapplications/reference/SafariHTMLRef/Articles/MetaTags.html,
56,IPhone / Mobile Compatible,,The website contains code that allows the page to support IPhone / Mobile Content.,mobile,1413763200000,1636268400000,no,http://apple.com,
57,Google Hosted Libraries,,"Google Hosted Libraries is a globally available content distribution network for the most popular, open-source JavaScript libraries.",javascript,1430953200000,1636268400000,no,https://developers.google.com/speed/libraries/,
58,Google Hosted jQuery UI,,jQuery UI hosted at Google.,javascript,1430953200000,1636268400000,no,https://developers.google.com/speed/libraries/,Google Hosted Libraries
59,Google Hosted jQuery,,jQuery hoted at Google.,javascript,1430953200000,1628060400000,no,https://developers.google.com/speed/libraries/,Google Hosted Libraries
60,jQuery 1.11.1,,jQuery version 1.11.1,javascript,1438214400000,1608364800000,no,http://blog.jquery.com/2014/05/01/jquery-1-11-1-and-2-1-1-released/,jQuery
61,Google Font API,['Fonts'],The Google Font API helps you add web fonts to any web page.,widgets,1438214400000,1636268400000,no,https://fonts.google.com,
62,Google Analytics Classic,,Classic Google Analytics - sites that are using non-universal analytics code.,analytics,1167951600000,1636268400000,no,https://developers.google.com/analytics/devguides/collection/gajs/,Google Analytics
63,DoubleClick.Net,,"DoubleClick enables agencies, marketers and publishers to work together successfully and profit from their digital marketing investments.",ads,1453330800000,1608364800000,no,http://www.doubleclick.com,
64,YouTube,"['Live Stream / Webcast', 'Online Video Platform', 'Social Video Platform']",Embedded videos from YouTube.,media,1453330800000,1635145200000,no,http://youtube.com,
65,Google Universal Analytics,,"The analytics.js JavaScript snippet is a new way to measure how users interact with your website. It is similar to the previous Google tracking code, ga.js, but offers more flexibility for developers to customize their implementations.",analytics,1453852800000,1628060400000,no,https://developers.google.com/analytics/devguides/collection/analyticsjs/,Google Analytics
66,Really Simple Discovery,,"Really Simple Discovery is a way to help client software find the services needed to read, edit, or ""work with"" weblogging software.",feeds,1455145200000,1628060400000,no,http://cyber.law.harvard.edu/blogs/gems/tech/rsd.html,
67,Font Awesome,['Fonts'],Iconic font and CSS toolkit.,widgets,1455145200000,1636268400000,no,http://fontawesome.io,
68,nginx,,nginx [engine x] is a HTTP server and mail proxy server written by Igor Sysoev.,Web Server,1455145200000,1513638000000,no,http://nginx.net/,
69,jQuery CDN,,The jQuery Amazon S3 Content Delivery Network,cdn,1455145200000,1599634800000,no,http://blog.jquery.com/2008/11/19/cloudfront-cdn-for-jquery/,
70,Live Writer Support,,Windows Live Writer Tagging Support Schema,feeds,1455145200000,1628060400000,no,http://windowslivewriter.spaces.live.com,
71,WordPress,"['Open Source', 'Blog']","WordPress is a state-of-the-art semantic personal publishing platform with a focus on aesthetics, web standards, and usability.",cms,1455145200000,1628060400000,no,http://wordpress.org,
72,Cloudflare,,Automatically optimizes the delivery of your web pages so your visitors get the fastest page load times and best performance.,cdn,1455145200000,1636268400000,no,http://www.cloudflare.com/,
73,BootstrapCDN,,"Bootstrap CDN system - encompasses MaxCDN, NetDNA and Stackpath - donated to jsDelivr.",cdn,1455145200000,1599634800000,no,http://www.bootstrapcdn.com/,
74,Google Maps,['Maps'],Google maps embedded into the webpage.,mapping,1455145200000,1614758400000,no,http://www.google.com/apis/maps/,
75,Cloudflare DNS,,DNS services provided by Cloudflare.,ns,1455145200000,1636268400000,no,http://cloudflare.com,
76,Pingback Support,,"A Pingback is one of three types of Linkbacks, methods for Web authors to request notification when somebody links to one of their documents.",feeds,1455145200000,1628060400000,no,http://en.wikipedia.org/wiki/Pingback,
77,Viewport Meta,,This page uses the viewport meta tag which means the content may be optimized for mobile content.,mobile,1455145200000,1636268400000,no,https://developers.google.com/speed/docs/insights/ConfigureViewport,
78,Sitelinks Search Box,['Site Search'],"With Google sitelinks search box, people can reach your content more quickly from search results.",widgets,1455145200000,1599634800000,no,https://developers.google.com/webmasters/richsnippets/sitelinkssearch?utm_source=wmc-blog&utm_medium=direct-referral&utm_campaign=sitelinks-searchbox,
79,Google Webmaster,,Webmaster tools provide you with a free and easy way to make your site more Google-friendly.,Web Master,1455145200000,1581030000000,no,http://www.google.com/webmasters/,
80,WP Super Cache,['WordPress Plugins'],WP Super Cache is a page cache generation tool for WordPress.,widgets,1455684446021,1567465200000,no,http://wordpress.org/extend/plugins/wp-super-cache/,
81,FastClick,['Mobile'],Polyfill to remove click delays on browsers with touch UIs.,widgets,1455750000000,1581030000000,no,http://labs.ft.com,
82,jQuery Masonry,['UI'],Masonry is a layout plugin for jQuery. Think of it as the flip side of CSS floats.,javascript,1455750000000,1628060400000,no,http://desandro.com/resources/jquery-masonry/,jQuery
83,Cloudflare Hosting,"['US hosting', 'Cloud Hosting', 'Cloud PaaS']",Supercharged web hosting service.,hosting,1455750000000,1636268400000,no,http://cloudflare.com,
84,Google Maps API,,Google Maps has a wide array of APIs that let you embed the functionality of Google Maps.,mapping,1455750000000,1581030000000,no,https://developers.google.com/maps/,
85,Yoast Plugins,['WordPress Plugins'],SEO based plugins from Yoast.,widgets,1456354800000,1599634800000,no,http://yoast.com/wordpress/seo/,
86,Yoast WordPress SEO Plugin,['WordPress Plugins'],"Functionality that helps you optimize your pages content, images titles, meta descriptions and more.",widgets,1456354800000,1599634800000,no,https://yoast.com/wordpress/plugins/seo/,Yoast Plugins
87,Wordpress Plugins,,Plugins are tools to extend the functionality of WordPress. The website uses various plugins from WordPress to provide additional functionality. Some of them may be listed here.,widgets,1456354800000,1628060400000,no,http://codex.wordpress.org/Plugins,
88,Cookie Notice,['Privacy Compliance'],Cookie notice lets you inform users that your sites comply with EU law.,widgets,1456354800000,1599634800000,no,https://wordpress.org/plugins/cookie-notice/,
89,Yoast SEO Premium,['WordPress Plugins'],Premium version of the Yoast WordPress Plugin.,widgets,1456354800000,1599634800000,yes,https://yoast.com/wordpress/plugins/seo-premium/,Yoast WordPress SEO Plugin
90,OSS CDN,,Open Source Software CDN from MaxCDN.,cdn,1458169200000,1635145200000,no,http://osscdn.com,
91,Respond,['Compatibility'],"A fast & lightweight polyfill for min/max-width CSS3 Media Queries (for IE 6-8, and more)",javascript,1459378800000,1635145200000,no,https://github.com/scottjehl/Respond,
92,matchMedia,['Compatibility'],matchMedia polyfill for testing media queries in JS.,javascript,1459378800000,1499382000000,no,http://github.com/paulirish/matchMedia.js/,
93,Wordpress Monthly Activity,['Blog'],The WordPress site has new blog activity on a monthly interval.,cms,1458601200000,1512342000000,no,http://wordpress.com,WordPress
94,Twemoji,,Twitter Emoji for Everyone,widgets,1464217200000,1628060400000,no,https://github.com/twitter/twemoji,
95,WordPress PopUp,['WordPress Plugins'],Popup system for WordPress.,widgets,1466550000000,1489705200000,no,https://wordpress.org/plugins/wordpress-popup/,
96,IPv6,,The website has an IPv6 record.,Server,1476658800000,1636268400000,no,http://en.wikipedia.org/wiki/IPv6,
97,Fotorama,,A simple powerful jQuery gallery.,widgets,1486335600000,1581030000000,no,http://fotorama.io,
98,Prebid,['Header Bidding'],A free and open source library for publishers to quickly implement header bidding.,ads,1488841200000,1498604400000,no,http://prebid.org,
99,StickyAds TV,['Digital Video Ads'],Video ad platform for publishers.,ads,1490050800000,1542063600000,no,http://stickyads.tv,
100,AppNexus,"['Ad Exchange', 'Demand-side Platform']","Provides access to the major exchanges and aggregators, as well as cloud infrastructure scalable to billions of ad impressions a day with a layer of real-time decisioning on top.",ads,1490050800000,1542063600000,no,http://www.appnexus.com/,
101,The Trade Desk,['Demand-side Platform'],Data-driven marketing suite that offers marketers a single place to buy all forms of online media.,ads,1490050800000,1538521200000,no,http://www.thetradedesk.com,
102,Tube Mogul,,"TubeMogul is a free service that provides a single point for deploying uploads to the top video sharing sites, and powerful analytics on who, what, and how videos are being viewed.
",media,1490050800000,1494975600000,no,http://tubemogul.com,
103,Yahoo Ad Sync,,DMP DSP Cookie Sync,ads,1490050800000,1542063600000,no,https://advertising.yahoo.com/,
104,Advertising.com,"['Ad Analytics', 'Ad Exchange', 'Ad Network']","Ad.com network reaches nearly 85% of all Internet users in the U.S., making us the biggest ad network in town - from Verizon Media.",ads,1490050800000,1494284400000,no,http://advertising.com,
105,MediaMath,['Advertiser Tracking'],Tools that enable and empower marketing professionals.,analytics,1490050800000,1542063600000,no,http://mediamath.com,
106,French,,Website content is written in French.,language,1496358000000,1636268400000,no,http://fr.wikipedia.org,
107,MyFonts,['Fonts'],Add fronts my MyFonts to your website.,widgets,1498431600000,1581030000000,no,https://www.myfonts.com,
108,Sender ID,,Sender ID is an anti-spoofing email framework heavily based on SPF.,mx,1503961200000,1636268400000,no,https://en.wikipedia.org/wiki/Sender_ID,
109,jQuery 1.12.0,,jQuery version 1.12.0,javascript,1506639600000,1581030000000,no,https://code.jquery.com/jquery,jQuery
110,Comodo PositiveSSL,,Comodo Positive SSL certificate.,ssl,1507244400000,1577401200000,no,http://www.positivessl.com/ssl-certificate-positivessl.php,
111,Comodo SSL,['Root Authority'],Certificate provided by Comodo.,ssl,1507244400000,1581030000000,no,http://comodo.com,
112,Cloudflare SSL,,SSL solutions from Cloudflare,ssl,1507244400000,1636268400000,no,http://cloudflare.com,
113,FitVids.JS,['jQuery Plugin'],"A lightweight, easy-to-use jQuery plugin for fluid width video embeds.",javascript,1519858800000,1628060400000,no,http://fitvidsjs.com/,
114,imagesLoaded,,jQuery plugin for seeing if the images are loaded.,javascript,1519858800000,1581030000000,no,https://github.com/desandro/imagesloaded,
115,SSL by Default,,The website redirects traffic to an HTTPS/SSL version by default.,ssl,1536620400000,1636268400000,no,http://trends.builtwith.com/ssl,
116,jQuery 1.12.3,,jQuery version 1.12.3,javascript,1537743600000,1542927600000,no,https://blog.jquery.com/2016/04/05/jquery-1-12-3-and-2-2-3-released/,jQuery
117,Tribal Fusion,['Ad Network'],Tribal Fusion⌐ is a Site Representation Company focused on high quality sites with targeted content and significant reach.,ads,1537743600000,1542063600000,no,http://tribalfusion.com,
118,DynAdmic,['Digital Video Ads'],In-stream video ad targeting.,ads,1537743600000,1542063600000,no,http://dynadmic.com,
119,Appier,['Retargeting / Remarketing'],Appier helps clients optimize advertising ROI.,ads,1537743600000,1538521200000,no,http://appier.com,
120,Everest Technologies,,Performance testing and channel strategy provider for eCommerce.,analytics,1537743600000,1542063600000,yes,http://everesttech.com/,
121,Beeswax,,Programmatic advertising system.,ads,1537743600000,1542063600000,no,https://www.beeswax.com/,
122,FreeWheel,['Digital Video Ads'],Premium video monetization solutions.,media,1537743600000,1542063600000,no,http://freewheel.tv/,
123,Visible Measures,['Demand-side Platform'],A demand side platform for content marketing.,ads,1537743600000,1542063600000,no,http://visiblemeasures.com,
124,Adition,,German ad serving technology.,ads,1538521200000,1538521200000,no,http://www.adition.com,
125,Google Inteactive Media Ads,,"Displays ads in video, audio, and game content.",ads,1540681200000,1541286000000,no,https://developers.google.com/interactive-media-ads/,
126,NationBuilder,['Community CMS'],Community Organizing System - both a website and a people database.,cms,1581980400000,1636268400000,yes,http://nationbuilder.com,
127,Ruby on Rails Token,,Ruby on Rails is an open-source web framework that is optimized for programmer happiness and sustainable productivity. Note that Ruby on Rails has two detection techniques and this is one of them.,framework,1581980400000,1636268400000,no,http://www.rubyonrails.org/,
128,CloudFront,,"Amazon CloudFront is a web service for content delivery. It integrates with other Amazon Web Services to give developers and businesses an easy way to distribute content to end users with low latency, high data transfer speeds, and no commitments.",cdn,1581980400000,1636268400000,no,http://aws.amazon.com/cloudfront/,
129,Google Analytics Anonymize IP,,Tell Google Analytics to anonymize the information sent by the tracker objects by removing the last octet of the IP address prior to its storage.,analytics,1581980400000,1636268400000,no,http://code.google.com/apis/analytics/docs/gaJS/gaJSApi_gat.html,Google Analytics
130,CDN JS,,CloudFlare's CDN with popular javascript frameworks available.,cdn,1581980400000,1636268400000,no,http://cdnjs.com,
131,Embedly,,"Embedly, Inc. provides a service which makes every URL on the internet embeddable for any website or web application in which it is posted.",widgets,1581980400000,1636268400000,no,http://embed.ly,
132,TurboLinks,,Turbolinks is a recompilation speed up tool for Ruby on Rails.,widgets,1581980400000,1636268400000,no,https://github.com/rails/turbolinks,
133,Rack Cache,,Rack::Cache is a component to enable HTTP caching for Rack-based applications such as Rails.,Web Server,1581980400000,1636268400000,no,http://rtomayko.github.com/rack-cache/,
134,YouTube IFrame API,,The IFrame player API lets you embed a YouTube video player on your website and control the player using JavaScript,media,1581980400000,1635145200000,no,https://developers.google.com/youtube/iframe_api_reference,
135,YouTube IFrame Upload,,Lets users upload videos to YouTube from any webpage.,widgets,1581980400000,1635145200000,no,http://developers.google.com/youtube/youtube_upload_widget,
136,Webshim Polyfill,,"Webshim is a polyfill library that enables you to reliably use HTML5 features across browsers, even if native support is lacking. ",javascript,1581980400000,1597129200000,no,http://afarkas.github.io/webshim/demos/index.html,
137,Tiny MCE,,TinyMCE is a platform independent web based Javascript HTML WYSIWYG editor control released as Open Source under LGPL by Moxiecode Systems AB.,widgets,1581980400000,1597734000000,no,http://tinymce.moxiecode.com/,
138,Twitter Tweet Button,,Official Tweet Button for sharing articles on websites and counting how many times a URL has been shared.,widgets,1584140400000,1628060400000,no,https://twitter.com/about/resources/buttons#tweet,
139,COVID-19,,This website mentions COVID-19 / Novel Coronavirus.,widgets,1585263600000,1635058800000,no,https://www.who.int/emergencies/diseases/novel-coronavirus-2019,
140,Unsplash,['Image Provider'],Free photo service.,widgets,1586473200000,1636268400000,no,https://unsplash.com,
141,es6 promise,,A polyfill for ES6-style Promises.,javascript,1589497200000,1636268400000,no,https://github.com/stefanpenner/es6-promise,
142,LetsEncrypt,['Root Authority'],Let’s Encrypt is a free open Certificate Authority.,ssl,1589497200000,1611993600000,no,https://letsencrypt.org,
143,Akamai Hosted,['US hosting'],Data network CDN provider.,hosting,1589497200000,1611734400000,no,http://akamai.com,
144,Pound Sterling,['Currency'],The website uses the £ symbol on its website - meaning it may accept payment in this British currency.,payment,1591484400000,1635145200000,no,https://en.wikipedia.org/wiki/Pound_sign,
145,TinyMCE,,TinyMCE editor.,widgets,1591052400000,1604304000000,no,https://github.com/tinymce/tinymce-dist,
146,jQuery Mobile,,"A unified user interface system across all popular mobile device platforms, built on jQuery and jQuery UI foundation.",javascript,1591052400000,1627887600000,no,http://jquerymobile.com,jQuery
147,Ruby on Rails,,Ruby on Rails is an open-source web framework that is optimized for programmer happiness and sustainable productivity.,framework,1591052400000,1633158000000,no,http://www.rubyonrails.org/,
148,Facebook Login,['Login'],A way for users to log into your app using Facebook.,widgets,1598425200000,1635145200000,no,https://developers.facebook.com/docs/facebook-login/,
149,Cloudflare JS,,Loads content from Cloudflare CDN.,cdn,1598857200000,1636268400000,no,https://cloudflare.com,
150,Ruby,['Live Chat'],Live virtual receptionists and chat specialists.,widgets,1609574400000,1633158000000,yes,https://www.ruby.com/,
151,Adobe Dreamweaver,,"Based on the use of certain javascript functions, this page contains code generated, at least initially, by Dreamweaver.",framework,1096581600000,1128549600000,no,http://www.adobe.com/products/dreamweaver,
152,overLIB,,verLIB is a JavaScript library created to enhance websites with small popup information boxes (like tooltips) to help visitors around your website.,javascript,1167951600000,1199228400000,no,http://www.bosrup.com/web/overlib/,
153,Flickr API,,Calls the Flickr API to add a photostream to the page.,media,1256248800000,1256248800000,no,http://api.flickr.com/services/rest/ ,
154,Euro,['Currency'],The website uses the € symbol on its website - meaning it may accept payment in Euros.,payment,1256248800000,1635145200000,no,https://en.wikipedia.org/wiki/Euro,
155,Google JS Api,,Use the Google Loader API. Also see Google API for more generic calls to Google.,javascript,1256248800000,1256248800000,no,https://developers.google.com/loader/,
156,Google Custom Search,['Site Search'],"Have a website or collection of sites you'd like to search over? With Custom Search Engine, you can harness the power of Google to create a search engine tailored to your needs.",widgets,1256248800000,1256248800000,no,http://google.com/coop/cse/,
157,jQuery Form,['jQuery Plugin'],jQuery Form Plugin allows you to easily and unobtrusively upgrade HTML forms to use AJAX.,javascript,1264287600000,1496530800000,no,http://jquery.malsup.com/form/,jQuery
158,jQuery Cycle,['jQuery Plugin'],A slideshow plugin for JQuery that supports many different types of transition effects.,javascript,1264287600000,1264287600000,no,http://jquery.malsup.com/cycle/,jQuery
159,lodash,['JavaScript Library'],Lo-dash is an alternative and a drop-in replacement for Underscore.js.,javascript,1625209200000,1633158000000,no,http://lodash.com/,
160,Intersection Observer,,API that can be used to understand the visibility and position of DOM elements relative to a containing element or to the top-level viewport.,javascript,1632553200000,1636268400000,no,https://www.w3.org/TR/intersection-observer/,
161,Cookiebot,['Privacy Compliance'],Cookie consent widget - now owned by Usercentrics.,widgets,1636268400000,1636268400000,no,http://cookiebot.com,
